lo_id,hi_id,lo_wins,hi_wins
103758,104779,1,0
103758,104792,0,1
103758,104812,1,0
103758,104823,1,0
103758,104864,0,1
103758,104873,0,1
103758,104918,0,3
103758,104925,0,1
103758,104926,1,0
103758,104965,1,0
103758,104976,1,1
103758,104979,1,0
103758,104999,0,1
103758,105023,0,1
103758,105028,1,0
103758,105051,1,0
103758,105065,1,1
103758,105074,1,0
103758,105138,1,0
103758,105166,1,0
103758,105194,1,0
103758,105208,0,1
103758,105286,1,0
103758,105385,0,1
103758,105528,0,1
103758,105992,1,2
103758,109143,1,0
103760,104372,0,1
103760,104494,0,1
103760,104500,0,1
103760,104512,1,0
103760,104778,1,0
103760,104779,0,1
103760,104944,1,0
103760,104945,0,1
103760,104958,0,1
103760,104963,0,1
103760,104978,0,1
103760,105011,0,1
103760,105020,0,1
103760,105430,0,1
103760,106201,0,1
103761,103763,0,1
103761,103794,0,1
103761,103808,1,0
103761,103810,1,0
103761,103820,1,0
103761,103821,1,2
103761,103823,0,2
103761,103824,2,1
103761,103827,1,0
103761,103834,0,1
103761,103843,0,1
103761,103851,0,1
103761,103863,0,1
103761,103868,0,1
103761,103896,1,0
103761,103902,1,1
103761,103908,0,1
103761,103916,0,1
103761,103917,0,1
103761,103925,0,1
103761,103930,1,0
103761,103997,0,2
103761,104003,1,0
103761,104004,1,1
103761,104010,1,0
103761,104019,0,1
103761,104022,0,1
103761,104034,1,0
103761,104056,0,1
103761,104077,1,0
103761,104083,1,0
103761,104098,0,1
103761,104117,1,0
103761,104122,0,1
103761,104141,1,0
103761,104149,0,1
103761,104155,1,0
103761,104160,0,1
103761,104161,1,0
103761,104166,2,0
103761,104171,0,1
103761,104180,0,1
103761,104182,2,1
103761,104192,1,0
103761,104198,0,1
103761,104203,0,1
103761,104209,1,0
103761,104211,1,0
103761,104251,1,0
103761,104268,0,1
103761,104308,1,0
103761,104314,1,0
103761,104330,0,1
103761,104332,1,0
103761,104371,0,1
103761,104386,0,2
103761,104485,0,1
103761,104495,1,0
103761,104499,0,1
103761,104542,1,1
103761,104571,0,1
103761,104589,0,1
103761,104592,1,3
103761,104593,1,1
103761,104607,0,1
103761,104620,0,1
103761,104623,2,0
103761,104628,1,0
103761,104629,2,0
103761,104635,0,1
103761,104678,1,0
103761,104679,1,0
103761,104692,0,1
103761,104717,1,0
103761,104736,1,0
103761,104753,0,1
103761,104770,1,0
103761,104779,2,0
103761,104812,0,1
103761,104816,1,0
103761,104871,1,0
103761,104958,1,0
103761,104986,0,1
103761,105011,1,0
103761,105053,0,1
103761,105098,2,0
103761,105100,1,0
103761,105137,0,1
103761,105173,0,1
103761,105227,0,1
103761,105318,1,0
103761,105579,1,0
103761,105609,0,1
103761,109025,1,0
103761,109121,1,0
103761,109495,1,0
103762,103782,1,1
103762,103826,0,1
103762,103845,0,1
103762,103893,1,0
103762,103894,0,1
103762,103920,1,0
103762,103967,0,1
103762,103975,1,0
103762,103977,0,1
103762,103980,1,0
103762,103997,0,1
103762,104001,0,1
103762,104007,1,1
103762,104033,1,1
103762,104035,1,1
103762,104070,1,1
103762,104098,0,1
103762,104122,0,1
103762,104136,1,0
103762,104148,0,1
103762,104154,1,0
103762,104166,1,0
103762,104167,0,1
103762,104179,1,1
103762,104198,0,1
103762,104217,0,1
103762,104224,1,0
103762,104229,1,1
103762,104250,0,2
103762,104251,0,1
103762,104253,1,0
103762,104260,1,0
103762,104305,1,0
103762,104314,0,1
103762,104353,1,0
103762,104360,0,1
103762,104379,1,0
103762,104386,0,1
103762,104392,1,0
103762,104421,1,0
103762,104424,1,1
103762,104433,1,0
103762,104453,0,1
103762,104455,0,1
103762,104478,1,0
103762,104499,0,1
103762,104517,1,0
103762,104531,1,0
103762,104547,0,1
103762,104550,0,1
103762,104551,1,0
103762,104589,0,1
103762,104592,0,1
103762,104655,1,0
103762,104661,1,1
103762,104717,1,0
103762,104724,0,1
103762,104739,0,1
103762,104779,0,1
103762,104864,0,1
103762,104897,1,0
103762,104976,1,0
103762,105032,1,0
103762,105041,0,1
103762,105053,1,1
103762,105064,1,0
103762,105216,0,1
103762,105449,0,1
103762,106321,0,1
103762,109049,1,0
103762,109063,1,0
103762,109115,1,0
103762,126214,0,1
103762,132495,0,1
103762,200465,0,1
103763,103789,1,0
103763,103799,0,1
103763,103821,1,1
103763,103822,0,1
103763,103835,0,1
103763,103926,0,1
103763,103967,1,0
103763,103971,0,1
103763,104010,2,0
103763,104043,0,1
103763,104083,1,0
103763,104149,0,1
103763,104160,0,1
103763,104179,1,0
103763,104195,1,0
103763,104217,0,1
103763,104219,0,1
103763,104227,1,0
103763,104251,2,0
103763,104253,1,0
103763,104262,1,1
103763,104349,1,0
103763,104372,0,1
103763,104397,1,0
103763,104424,0,3
103763,104440,1,0
103763,104487,0,1
103763,104500,1,0
103763,104501,1,0
103763,104515,0,2
103763,104534,0,1
103763,104557,1,0
103763,104561,0,1
103763,104592,0,1
103763,104605,1,0
103763,104607,0,1
103763,104623,1,0
103763,104635,0,1
103763,104655,1,0
103763,104661,1,0
103763,104676,0,2
103763,104717,1,0
103763,104719,0,1
103763,104721,1,1
103763,104755,0,1
103763,104770,0,1
103763,104778,0,1
103763,104783,0,1
103763,104850,0,1
103763,104869,0,1
103763,104898,0,1
103763,104919,0,1
103763,104952,1,0
103763,104978,1,0
103763,105021,1,0
103763,105041,0,1
103763,105059,1,0
103763,105064,0,1
103763,105065,0,1
103763,105137,0,1
103763,105154,0,1
103763,105189,0,1
103763,105217,1,0
103763,105373,0,1
103763,105385,1,0
103763,105577,1,0
103763,109372,1,0
103763,110523,1,0
103767,103821,0,1
103770,103781,0,1
103770,103813,0,1
103770,103824,0,1
103770,104164,1,0
103770,104208,1,0
103770,104308,0,1
103770,104768,1,0
103770,104813,0,1
103770,104979,0,1
103770,105053,0,1
103770,105194,0,1
103775,103852,0,1
103775,103916,0,1
103775,103976,0,1
103775,104043,0,1
103775,104154,0,1
103775,104251,1,0
103775,104665,1,0
103776,105062,0,1
103778,105589,0,1
103779,104121,0,1
103780,103822,0,1
103780,104154,0,1
103780,104500,0,1
103780,104707,0,1
103780,104864,0,1
103780,104898,0,1
103780,104920,0,1
103780,105095,0,1
103780,105302,0,1
103780,105462,0,1
103780,105707,1,0
103780,106136,1,0
103780,108741,1,0
103780,110663,1,0
103780,144788,1,0
103781,103786,1,6
103781,103789,1,1
103781,103794,1,0
103781,103799,1,0
103781,103808,2,0
103781,103812,5,5
103781,103813,1,5
103781,103819,1,4
103781,103821,1,0
103781,103834,1,0
103781,103835,1,2
103781,103843,1,0
103781,103852,5,2
103781,103857,2,2
103781,103888,4,1
103781,103893,1,0
103781,103898,2,7
103781,103899,1,0
103781,103900,1,1
103781,103908,4,2
103781,103909,0,2
103781,103917,2,2
103781,103926,1,0
103781,103970,2,7
103781,103971,1,1
103781,103986,0,1
103781,103990,5,4
103781,103997,4,0
103781,104019,0,2
103781,104021,1,0
103781,104022,2,5
103781,104025,1,1
103781,104053,0,10
103781,104068,1,4
103781,104070,1,0
103781,104076,1,1
103781,104095,1,0
103781,104098,3,3
103781,104117,1,0
103781,104122,1,0
103781,104136,1,0
103781,104145,1,0
103781,104154,3,0
103781,104160,1,1
103781,104166,1,0
103781,104175,1,0
103781,104180,2,1
103781,104198,3,1
103781,104211,1,0
103781,104214,4,2
103781,104217,1,0
103781,104225,2,0
103781,104229,2,1
103781,104252,0,1
103781,104259,1,4
103781,104268,3,0
103781,104269,3,6
103781,104273,1,1
103781,104308,1,0
103781,104312,4,3
103781,104314,1,0
103781,104327,2,3
103781,104330,1,0
103781,104332,1,3
103781,104338,1,7
103781,104339,1,1
103781,104371,2,0
103781,104372,2,0
103781,104386,1,1
103781,104417,0,2
103781,104424,1,0
103781,104433,1,0
103781,104439,1,0
103781,104460,2,0
103781,104468,2,4
103781,104471,2,0
103781,104476,1,0
103781,104500,1,0
103781,104523,1,0
103781,104527,2,2
103781,104534,3,0
103781,104542,0,6
103781,104545,3,2
103781,104547,1,0
103781,104548,1,0
103781,104559,2,0
103781,104571,1,1
103781,104586,1,1
103781,104589,1,0
103781,104593,4,1
103781,104597,3,3
103781,104607,2,5
103781,104619,2,1
103781,104620,1,0
103781,104628,2,0
103781,104639,1,1
103781,104644,1,0
103781,104655,2,2
103781,104660,1,0
103781,104665,1,2
103781,104672,1,0
103781,104676,3,0
103781,104678,4,1
103781,104714,1,0
103781,104719,2,2
103781,104724,1,0
103781,104731,1,2
103781,104735,2,2
103781,104745,1,3
103781,104755,2,3
103781,104770,1,0
103781,104792,1,4
103781,104797,2,0
103781,104871,2,2
103781,104890,1,0
103781,104897,1,0
103781,104898,4,0
103781,104918,0,7
103781,104919,2,0
103781,104925,1,3
103781,104926,3,0
103781,104932,3,1
103781,104947,2,0
103781,104978,1,0
103781,104979,1,2
103781,104997,0,3
103781,104999,2,2
103781,105011,3,0
103781,105023,1,2
103781,105028,1,0
103781,105041,2,3
103781,105051,0,1
103781,105053,2,2
103781,105062,2,0
103781,105064,1,1
103781,105065,0,1
103781,105074,1,0
103781,105077,1,1
103781,105095,1,2
103781,105100,1,0
103781,105137,1,0
103781,105138,2,1
103781,105147,0,1
103781,105163,1,0
103781,105166,0,1
103781,105173,1,0
103781,105208,0,1
103781,105217,1,1
103781,105223,1,5
103781,105227,3,7
103781,105238,1,1
103781,105286,0,1
103781,105292,1,0
103781,105300,1,0
103781,105311,1,3
103781,105332,1,0
103781,105341,0,1
103781,105357,0,1
103781,105373,2,1
103781,105385,2,1
103781,105386,1,0
103781,105404,1,0
103781,105413,0,1
103781,105441,0,1
103781,105453,1,3
103781,105527,0,1
103781,105539,1,1
103781,105554,0,2
103781,105558,1,0
103781,105575,2,1
103781,105577,0,1
103781,105589,1,1
103781,105613,2,0
103781,105614,0,1
103781,105643,1,0
103781,105657,1,0
103781,105661,1,0
103781,105668,2,1
103781,105671,1,0
103781,105676,3,2
103781,105677,1,0
103781,105683,2,1
103781,105723,0,1
103781,105731,1,1
103781,105738,1,0
103781,105777,0,2
103781,105806,1,0
103781,105807,1,1
103781,105815,1,0
103781,105819,0,1
103781,105911,0,1
103781,105916,2,0
103781,105932,0,1
103781,105943,1,0
103781,105985,1,0
103781,105992,1,0
103781,106000,1,0
103781,106032,1,0
103781,106043,0,1
103781,106045,3,0
103781,106058,0,1
103781,106065,0,1
103781,106075,1,0
103781,106121,2,0
103781,106137,0,1
103781,106167,1,0
103781,106198,1,0
103781,106207,0,1
103781,106210,0,1
103781,106216,0,1
103781,106233,1,1
103781,106261,1,0
103781,106293,1,0
103781,106353,0,1
103781,106421,0,1
103781,108761,1,0
103781,109303,0,2
103781,110536,1,0
103781,111200,1,1
103781,111202,0,1
103781,111513,0,1
103781,111578,0,1
103781,111781,1,0
103781,111797,1,0
103781,117360,1,0
103781,120424,0,1
103781,121531,1,0
103781,121896,1,0
103781,124116,0,1
103781,125802,0,2
103781,125847,1,0
103781,126125,1,0
103781,126207,0,1
103781,126535,0,1
103781,128034,0,1
103781,200282,0,3
103781,200385,0,1
103782,103835,0,1
103782,103876,0,1
103782,103893,0,1
103782,103902,0,1
103782,103949,1,0
103782,103971,0,1
103782,103977,1,0
103782,103997,1,0
103782,104010,0,1
103782,104095,1,0
103782,104167,1,1
103782,104219,0,2
103782,104233,0,1
103782,104235,1,0
103782,104242,1,0
103782,104251,1,0
103782,104273,0,1
103782,104309,1,0
103782,104311,0,1
103782,104330,1,0
103782,104349,0,1
103782,104368,1,0
103782,104384,0,1
103782,104386,0,1
103782,104397,0,1
103782,104460,1,0
103782,104467,1,0
103782,104473,0,1
103782,104584,1,0
103782,104586,1,0
103782,104619,0,2
103782,104628,0,1
103782,104667,1,0
103782,104681,1,0
103782,104714,0,1
103782,104735,0,1
103782,104736,1,0
103782,104753,0,1
103782,104797,1,0
103782,104813,0,1
103782,104819,1,0
103782,104882,1,0
103782,104890,0,1
103782,104897,0,1
103782,104958,1,0
103782,104978,0,1
103782,104979,0,1
103782,104986,1,0
103782,105015,0,1
103782,105021,1,0
103782,105051,1,1
103782,105098,0,1
103782,105104,1,0
103782,105116,0,1
103782,105137,1,0
103782,105147,1,1
103782,105194,0,1
103782,105286,0,2
103782,105399,0,1
103782,105413,0,1
103782,105422,0,1
103782,105575,1,0
103782,105601,1,0
103782,105649,1,0
103782,105967,0,1
103782,110566,1,0
103782,123893,0,1
103782,126125,0,1
103782,126535,0,1
103782,200642,1,0
103783,103811,0,1
103783,104678,0,1
103783,105894,0,1
103783,110579,0,1
103786,103789,2,1
103786,103794,1,2
103786,103808,3,0
103786,103812,7,0
103786,103813,4,3
103786,103819,2,19
103786,103823,1,0
103786,103835,5,2
103786,103843,2,1
103786,103852,2,5
103786,103857,5,1
103786,103868,1,0
103786,103888,2,3
103786,103893,1,1
103786,103898,1,1
103786,103900,5,7
103786,103908,9,5
103786,103909,1,2
103786,103917,2,0
103786,103921,1,0
103786,103926,1,0
103786,103956,1,0
103786,103970,4,2
103786,103971,3,3
103786,103986,1,0
103786,103990,5,3
103786,103997,3,0
103786,104003,1,0
103786,104010,2,0
103786,104014,0,1
103786,104019,1,0
103786,104022,4,2
103786,104025,0,1
103786,104026,0,1
103786,104043,1,0
103786,104053,1,5
103786,104056,1,0
103786,104068,3,2
103786,104076,3,1
103786,104081,1,0
103786,104098,5,0
103786,104122,1,0
103786,104154,1,0
103786,104160,1,0
103786,104166,2,1
103786,104180,3,1
103786,104182,1,0
103786,104198,3,0
103786,104209,1,0
103786,104214,3,2
103786,104229,1,0
103786,104230,1,0
103786,104252,6,3
103786,104259,3,2
103786,104262,1,1
103786,104268,1,1
103786,104269,7,2
103786,104273,1,0
103786,104295,1,0
103786,104305,1,0
103786,104312,3,3
103786,104327,0,1
103786,104332,1,0
103786,104338,4,1
103786,104339,5,3
103786,104371,1,1
103786,104386,3,2
103786,104417,4,7
103786,104433,1,1
103786,104460,0,1
103786,104468,3,5
103786,104471,1,2
103786,104499,0,1
103786,104527,2,1
103786,104534,3,0
103786,104542,2,4
103786,104545,3,3
103786,104548,0,1
103786,104559,2,0
103786,104571,2,2
103786,104589,2,0
103786,104593,1,1
103786,104594,0,1
103786,104597,1,3
103786,104607,9,3
103786,104620,4,0
103786,104655,1,2
103786,104660,3,1
103786,104665,1,0
103786,104676,2,0
103786,104678,2,1
103786,104714,1,0
103786,104719,0,2
103786,104724,1,0
103786,104731,1,1
103786,104745,6,5
103786,104755,2,6
103786,104792,2,2
103786,104797,3,0
103786,104857,0,1
103786,104869,1,0
103786,104871,1,1
103786,104898,1,3
103786,104918,4,6
103786,104925,2,6
103786,104926,4,1
103786,104978,1,2
103786,104979,2,1
103786,104997,1,0
103786,104999,2,1
103786,105011,1,0
103786,105023,1,1
103786,105028,1,0
103786,105051,2,0
103786,105062,1,0
103786,105064,1,0
103786,105072,1,0
103786,105077,0,1
103786,105095,2,1
103786,105099,0,1
103786,105173,0,1
103786,105208,3,0
103786,105223,3,4
103786,105227,2,3
103786,105238,2,1
103786,105332,1,1
103786,105379,0,1
103786,105385,1,0
103786,105453,0,2
103786,105550,1,0
103786,105554,1,0
103786,105577,0,1
103786,105643,0,1
103786,105649,0,2
103786,105676,1,0
103786,105683,0,1
103786,105723,1,0
103786,105733,1,0
103786,105777,0,1
103786,105874,0,1
103786,105894,1,0
103786,105992,1,0
103786,106071,0,1
103786,106148,1,0
103786,106210,0,1
103786,109018,1,0
103786,109411,1,0
103789,103799,1,0
103789,103808,2,0
103789,103812,1,1
103789,103813,1,2
103789,103819,0,1
103789,103823,1,0
103789,103835,0,1
103789,103837,1,0
103789,103849,1,1
103789,103852,0,2
103789,103855,0,1
103789,103857,3,0
103789,103863,1,1
103789,103864,1,0
103789,103888,1,1
103789,103893,1,0
103789,103898,1,0
103789,103900,0,1
103789,103901,1,0
103789,103908,0,1
103789,103917,0,1
103789,103924,1,0
103789,103956,0,1
103789,103970,0,2
103789,103971,1,0
103789,103975,1,0
103789,103976,0,1
103789,103990,0,1
103789,103997,4,0
103789,104019,1,0
103789,104022,2,0
103789,104026,1,0
103789,104043,2,1
103789,104053,0,1
103789,104117,0,1
103789,104120,0,1
103789,104121,0,1
103789,104122,1,0
103789,104138,1,0
103789,104161,0,1
103789,104183,0,1
103789,104219,1,1
103789,104230,1,0
103789,104247,0,1
103789,104252,0,1
103789,104272,0,1
103789,104273,0,1
103789,104292,1,0
103789,104308,2,0
103789,104312,1,0
103789,104332,0,1
103789,104349,1,0
103789,104369,1,0
103789,104371,1,1
103789,104417,2,0
103789,104453,0,1
103789,104532,1,0
103789,104593,1,0
103789,104619,0,1
103789,104660,0,1
103789,104676,1,0
103789,104745,0,2
103789,104755,1,0
103789,104797,0,1
103789,104864,1,0
103789,104869,1,0
103789,104882,1,0
103789,104919,1,0
103789,105014,1,0
103789,105028,0,1
103789,105041,1,0
103789,105043,1,0
103789,105098,0,1
103789,105173,0,1
103789,105217,0,1
103789,105223,1,0
103789,105259,0,1
103789,105575,1,0
103789,105590,1,0
103789,106024,0,1
103789,109177,1,0
103789,190045,1,0
103789,210013,0,1
103792,104217,0,1
103793,104209,0,1
103793,104308,0,1
103793,105015,0,1
103794,103812,2,0
103794,103813,3,6
103794,103819,0,4
103794,103821,2,0
103794,103822,2,0
103794,103823,1,0
103794,103828,1,0
103794,103835,2,0
103794,103843,3,0
103794,103852,0,3
103794,103857,3,1
103794,103868,1,2
103794,103893,3,0
103794,103898,1,2
103794,103900,0,1
103794,103908,1,3
103794,103917,0,1
103794,103967,0,1
103794,103970,0,2
103794,103971,1,0
103794,103977,1,0
103794,103990,1,1
103794,103997,4,0
103794,104003,1,1
103794,104004,1,0
103794,104010,0,1
103794,104019,1,0
103794,104022,1,6
103794,104025,4,0
103794,104035,0,4
103794,104037,1,0
103794,104049,2,0
103794,104053,0,4
103794,104056,1,1
103794,104068,1,1
103794,104070,1,1
103794,104071,1,0
103794,104081,0,1
103794,104098,1,4
103794,104117,1,0
103794,104136,1,0
103794,104140,1,0
103794,104154,0,1
103794,104160,2,2
103794,104171,1,0
103794,104180,1,0
103794,104195,1,0
103794,104198,1,1
103794,104209,1,0
103794,104216,0,1
103794,104217,1,0
103794,104219,0,4
103794,104225,0,1
103794,104227,1,0
103794,104229,1,1
103794,104230,1,0
103794,104250,2,0
103794,104251,2,0
103794,104252,1,0
103794,104259,0,2
103794,104262,1,0
103794,104267,1,0
103794,104268,0,1
103794,104269,4,4
103794,104273,2,2
103794,104275,1,0
103794,104291,1,2
103794,104292,2,1
103794,104297,1,1
103794,104308,2,0
103794,104312,1,1
103794,104327,0,2
103794,104330,1,1
103794,104332,0,3
103794,104338,0,1
103794,104371,1,0
103794,104386,0,1
103794,104417,0,3
103794,104424,1,0
103794,104433,0,3
103794,104460,2,0
103794,104467,1,0
103794,104468,0,1
103794,104471,1,1
103794,104500,1,0
103794,104515,0,1
103794,104527,1,2
103794,104534,4,4
103794,104542,0,2
103794,104545,0,4
103794,104547,0,1
103794,104559,2,2
103794,104563,0,1
103794,104571,0,4
103794,104586,4,0
103794,104589,1,1
103794,104594,2,2
103794,104597,0,2
103794,104607,1,6
103794,104619,1,0
103794,104620,0,1
103794,104628,0,1
103794,104629,1,0
103794,104635,1,0
103794,104639,0,1
103794,104660,2,1
103794,104665,1,0
103794,104676,3,0
103794,104678,1,2
103794,104695,1,0
103794,104714,1,0
103794,104717,0,1
103794,104719,1,1
103794,104721,1,0
103794,104735,2,2
103794,104736,1,0
103794,104745,0,2
103794,104755,0,2
103794,104760,0,1
103794,104770,1,2
103794,104783,1,1
103794,104792,0,5
103794,104797,2,6
103794,104802,0,1
103794,104813,1,1
103794,104851,0,1
103794,104864,1,1
103794,104868,0,1
103794,104871,1,1
103794,104873,2,0
103794,104882,1,0
103794,104893,1,0
103794,104897,1,0
103794,104898,2,1
103794,104911,2,0
103794,104918,0,2
103794,104919,0,2
103794,104922,1,0
103794,104925,0,2
103794,104926,3,0
103794,104932,2,0
103794,104943,1,0
103794,104947,0,1
103794,104958,1,0
103794,104970,1,0
103794,104976,1,1
103794,104978,4,0
103794,104979,2,0
103794,104997,0,1
103794,104999,3,1
103794,105011,1,3
103794,105023,1,4
103794,105028,2,2
103794,105032,2,0
103794,105041,1,2
103794,105047,1,0
103794,105051,1,1
103794,105053,1,4
103794,105062,2,1
103794,105063,3,0
103794,105064,0,3
103794,105065,1,2
103794,105074,5,0
103794,105077,0,1
103794,105079,2,0
103794,105080,0,1
103794,105088,1,0
103794,105095,0,1
103794,105096,2,0
103794,105132,0,1
103794,105138,0,2
103794,105147,3,1
103794,105153,1,0
103794,105154,2,0
103794,105166,1,1
103794,105169,1,0
103794,105173,5,1
103794,105181,0,1
103794,105208,2,1
103794,105216,1,0
103794,105217,2,0
103794,105223,0,3
103794,105227,0,3
103794,105229,1,0
103794,105238,2,2
103794,105254,1,0
103794,105281,2,0
103794,105311,2,0
103794,105318,1,0
103794,105332,2,0
103794,105336,1,0
103794,105341,0,1
103794,105357,1,1
103794,105376,0,1
103794,105379,2,1
103794,105385,1,0
103794,105415,1,0
103794,105430,1,0
103794,105441,3,0
103794,105449,3,1
103794,105453,2,3
103794,105454,1,0
103794,105463,1,0
103794,105487,1,0
103794,105526,0,2
103794,105550,1,0
103794,105554,0,2
103794,105573,1,0
103794,105575,1,1
103794,105577,2,0
103794,105583,0,1
103794,105586,1,0
103794,105633,1,0
103794,105643,0,1
103794,105649,0,2
103794,105657,1,0
103794,105668,0,1
103794,105671,1,0
103794,105676,1,0
103794,105683,1,3
103794,105692,1,0
103794,105702,1,0
103794,105723,0,1
103794,105730,1,0
103794,105732,4,0
103794,105757,1,0
103794,105777,3,0
103794,105807,1,0
103794,105815,0,1
103794,105819,1,0
103794,105827,2,0
103794,105874,1,0
103794,105877,1,0
103794,105909,1,0
103794,105930,0,1
103794,105933,0,1
103794,105955,1,0
103794,105985,0,1
103794,105992,2,3
103794,106000,1,0
103794,106031,0,1
103794,106034,1,0
103794,106045,0,1
103794,106058,1,1
103794,106071,3,1
103794,106232,1,0
103794,106234,1,0
103794,106238,0,1
103794,106282,1,0
103794,106353,0,1
103794,106377,1,0
103794,106398,1,0
103794,106401,0,1
103794,108761,1,0
103794,109568,1,0
103794,110464,1,0
103794,111167,1,0
103794,111442,1,0
103794,111453,0,1
103794,111513,0,1
103794,111578,0,1
103794,111815,1,0
103794,117361,0,1
103794,120775,1,0
103794,124014,1,1
103794,126094,0,1
103794,126203,0,1
103794,126205,2,0
103794,126207,0,1
103794,126774,0,1
103794,126854,1,0
103794,132283,0,1
103794,134472,1,0
103794,200164,1,0
103795,104173,0,1
103795,104542,0,1
103795,104864,0,1
103795,105023,1,0
103795,105041,1,0
103796,104736,0,1
103797,103921,0,1
103797,104101,0,1
103797,104539,0,1
103799,103812,1,0
103799,103813,0,1
103799,103835,2,0
103799,103837,1,0
103799,103843,0,1
103799,103849,1,0
103799,103850,1,2
103799,103851,2,0
103799,103857,0,1
103799,103860,1,0
103799,103868,1,0
103799,103877,0,1
103799,103893,2,0
103799,103917,1,0
103799,103925,1,0
103799,103926,1,1
103799,103938,1,0
103799,103967,1,0
103799,103976,0,1
103799,103986,0,1
103799,103990,0,1
103799,104003,1,0
103799,104004,1,0
103799,104010,1,0
103799,104019,0,1
103799,104033,0,1
103799,104037,1,0
103799,104043,0,1
103799,104067,1,0
103799,104081,1,1
103799,104093,1,0
103799,104112,2,0
103799,104113,2,0
103799,104121,0,1
103799,104122,0,3
103799,104160,0,1
103799,104183,1,0
103799,104195,0,1
103799,104209,1,0
103799,104216,0,2
103799,104222,1,0
103799,104225,1,1
103799,104227,3,2
103799,104231,1,0
103799,104233,1,0
103799,104235,1,0
103799,104252,0,1
103799,104262,0,4
103799,104269,1,1
103799,104273,0,1
103799,104297,2,0
103799,104308,0,1
103799,104311,1,1
103799,104312,0,1
103799,104314,1,0
103799,104334,0,1
103799,104349,0,2
103799,104354,1,0
103799,104371,1,1
103799,104392,1,0
103799,104398,0,2
103799,104453,2,0
103799,104456,1,0
103799,104477,1,0
103799,104494,1,1
103799,104495,0,1
103799,104515,0,2
103799,104547,1,1
103799,104550,2,0
103799,104563,1,0
103799,104593,0,4
103799,104605,2,0
103799,104619,2,0
103799,104627,1,0
103799,104629,1,0
103799,104639,0,2
103799,104640,1,0
103799,104651,1,0
103799,104660,0,1
103799,104665,0,1
103799,104673,1,0
103799,104676,2,1
103799,104695,1,0
103799,104719,1,0
103799,104724,0,1
103799,104736,2,0
103799,104738,4,0
103799,104739,1,0
103799,104768,1,0
103799,104847,1,0
103799,104850,1,3
103799,104851,2,0
103799,104864,1,0
103799,104871,0,2
103799,104890,0,1
103799,104897,1,0
103799,104918,0,1
103799,104919,1,0
103799,104926,0,2
103799,104932,1,0
103799,104947,1,0
103799,104958,1,1
103799,104963,1,0
103799,104970,1,0
103799,104978,0,1
103799,104997,0,1
103799,105015,0,3
103799,105023,0,1
103799,105051,0,1
103799,105064,0,2
103799,105079,1,0
103799,105084,1,0
103799,105098,1,0
103799,105104,1,0
103799,105113,1,0
103799,105116,0,1
103799,105120,1,0
103799,105137,1,0
103799,105149,1,1
103799,105152,1,0
103799,105154,1,0
103799,105173,1,0
103799,105175,0,1
103799,105189,1,0
103799,105229,1,0
103799,105254,0,1
103799,105262,1,2
103799,105288,1,0
103799,105311,2,1
103799,105318,1,0
103799,105320,1,0
103799,105349,1,0
103799,105373,1,0
103799,105477,0,1
103799,105487,0,1
103799,105561,0,1
103799,105577,1,0
103799,105589,2,0
103799,105609,1,0
103799,105643,1,0
103799,105657,1,0
103799,105671,1,0
103799,105676,0,1
103799,105678,1,0
103799,105679,0,1
103799,105767,1,0
103799,105777,0,1
103799,105819,0,1
103799,105935,1,0
103799,105992,0,1
103799,106006,1,0
103799,106105,3,0
103801,104328,0,1
103803,104160,0,1
103803,104299,0,1
103803,104453,0,1
103803,104463,1,0
103803,104895,0,1
103803,108644,0,2
103803,108680,1,0
103803,108906,1,0
103803,108923,1,0
103803,108925,0,1
103803,108983,1,0
103803,109282,1,0
103805,103823,0,1
103805,103863,1,0
103805,103893,0,1
103805,103916,0,1
103805,103936,1,0
103805,104067,1,0
103805,104095,1,0
103805,104117,0,1
103805,104122,0,1
103805,104178,1,0
103805,104179,1,0
103805,104181,1,0
103805,104314,0,1
103805,104397,0,1
103805,104453,1,0
103805,104467,0,1
103805,104494,0,2
103805,104505,0,1
103805,104515,0,1
103805,104593,0,1
103805,104719,1,0
103805,104721,0,1
103805,104739,0,1
103805,104770,0,1
103805,104850,0,1
103805,104890,0,1
103805,104907,0,1
103805,104944,0,1
103805,104965,1,1
103805,105028,0,1
103805,105065,1,0
103805,105108,1,0
103805,105111,1,0
103805,105120,0,1
103805,105131,0,1
103805,105137,0,1
103805,105194,0,1
103805,105226,1,0
103805,105254,1,1
103805,105300,1,0
103805,105367,1,0
103805,105385,0,1
103805,105430,1,0
103805,105438,0,1
103805,105906,0,1
103805,106105,1,0
103806,103822,1,0
103806,103850,0,1
103806,103857,0,1
103806,104003,0,1
103806,104056,0,1
103806,104167,0,1
103806,104216,0,1
103806,104330,0,1
103806,104559,1,0
103806,104655,1,0
103806,104665,0,1
103806,104733,1,0
103806,104869,0,1
103806,104975,1,0
103806,105020,0,1
103806,105028,1,0
103806,105207,1,0
103806,105385,0,1
103806,105441,0,1
103806,105531,1,0
103806,111578,0,1
103806,200336,0,1
103807,104339,0,1
103807,108605,1,0
103808,103812,5,3
103808,103813,1,2
103808,103819,0,7
103808,103823,2,2
103808,103835,4,3
103808,103837,0,1
103808,103843,0,2
103808,103849,2,0
103808,103850,1,0
103808,103852,1,0
103808,103857,2,1
103808,103868,4,0
103808,103877,1,0
103808,103893,2,0
103808,103898,3,1
103808,103900,0,5
